position_id,symbol,direction,path,regime,opened_utc,closed_utc,sure_dk,close_reason,entry_px,sl_px,exit_px,qty,risk_usdt,true_R,realized_pnl,fee_toplam,v2_reason,srdist_band,anchor_px,anchor_dist_pct,anchor_etiket,min_low,max_high,chunk,rsi,adx,macd_hist,volume_ratio,supertrend_dir,ema_fast_pct,ema_medium_pct,a_plus_count,level_count,retest_confirmed,retest_reason,nearest_support_pct,nearest_resistance_pct,v2_rr,v3_conf_delta,confidence,breakout_score,mr_score,active_strategy
p-00068,RSRUSDT,long,breakout,early_reversal_up,2026-07-20 16:16,2026-07-20 16:36,20,sl,0.0013082616,0.00129325,0.00129299135,22781.0,0.341979,-1.086543,-0.371575,0.023704,long_anchored,0.8-1.5%,0.0012958522727272727,0.9485,kirildi,0.001292,0.001314,00,88.35,55.28,4e-06,2.31,1,-0.5656,-8.2144,10,29,True,break + retest + reclaim@ltf,-0.8828,0.0769,3.5175699646357774,0.08,0.8531958762886598,0.8987,,breakout
p-00069,RSRUSDT,long,breakout,early_reversal_up,2026-07-20 17:16,2026-07-20 21:50,274,sl,0.0013142628000000001,0.00129325,0.00129299135,22687.0,0.476717,-1.061941,-0.506246,0.023660,long_anchored,0.8-1.5%,0.0012958522727272727,1.4008,kirildi,0.001292,0.001337,00,76.79,57.35,3e-06,2.73,1,-0.9385,-8.5586,10,29,True,break + retest + reclaim@ltf,-0.2984,1.4376,2.334433851663255,0.08,0.8531958762886598,0.8178,,breakout
p-00070,RUNEUSDT,long,momentum,trending_up,2026-07-21 08:01,2026-07-21 11:05,184,sl,0.45469092,0.45088,0.450789824,65.4,0.249234,-1.118703,-0.278819,0.023687,sl_too_tight:0.001680<floor:0.002273,<0.8%,0.4536,0.2399,kirildi,0.4503,0.4554,00,74.8,38.01,0.000546,1.8,1,-1.1478,-1.5878,6,29,True,break + retest + reclaim@mtf,-0.2017,1.7931,,0.08,0.925360824742268,,,momentum
p-00071,RUNEUSDT,long,momentum,trending_up,2026-07-21 08:16,2026-07-21 11:10,174,sl,0.45399078000000004,0.450283,0.4501929434,65.5,0.242860,-1.121833,-0.272448,0.023690,sl_too_tight:0.001080<floor:0.002270,<0.8%,0.4536,0.0861,kirildi,0.4496,0.4554,00,71.14,39.74,0.000573,1.24,1,-0.9065,-1.3912,6,29,True,break + retest + reclaim@mtf,-0.0694,1.9281,,0.08,0.925360824742268,,,momentum
p-00072,RUNEUSDT,long,momentum,trending_up,2026-07-21 08:31,2026-07-22 06:21,1310,sl,0.45369072,0.440494,0.4404059012,65.6,0.865705,-1.033776,-0.894945,0.023461,rr_below_min:0.01<1.5,2.5-10%,0.44138333333333335,2.7127,kirildi,0.4402,0.4575,00,68.15,41.48,0.000518,0.67,1,-0.7305,-1.2378,6,29,True,break + retest + reclaim@mtf,-0.6919,0.0414,0.007825496641882902,0.08,0.8738144329896907,,,momentum
p-00075,RSRUSDT,long,breakout,early_reversal_up,2026-07-26 21:46,2026-07-26 23:19,93,sl,0.0012922584,0.00128053,0.001280273894,22994.0,0.269683,-1.109573,-0.299233,0.023661,rr_below_min:0.28<1.5,0.8-1.5%,0.0012831052631578947,0.7083,kirildi,0.001278,0.001305,00,69.42,39.69,0.0,1.68,1,0.5839,0.5839,9,26,True,break + retest + reclaim@ltf,-0.7233,0.2979,0.2795193894067868,0.08,0.9769072164948454,0.554,,breakout
p-00077,RPLUSDT,short,mr,ranging,2026-07-26 23:46,2026-07-27 14:22,876,tp_gap,1.7016596,1.72495,1.6683336,17.46,0.406650,1.373012,0.558336,0.023536,rr_below_min:0.27<1.5,0.8-1.5%,1.7215263157894738,1.1675,tuttu,1.665,1.713,00,68.23,30.91,0.003576,1.47,1,-1.0697,-1.0168,6,34,True,break + retest + reclaim@ltf,-0.3748,1.1229,0.2700572091376336,0.08,0.5439175257731959,,0.8384,mean_reversion
p-00079,RPLUSDT,long,mr,choppy,2026-07-27 15:46,2026-07-27 22:41,415,sl,1.6193238,1.59197,1.591651606,18.39,0.503036,-1.058595,-0.532512,0.023620,long_anchored,0.8-1.5%,1.5951767857142856,1.4912,kirildi,1.585,1.642,00,21.12,31.92,-0.006796,2.69,-1,2.9670,3.9013,7,34,True,break + retest + reclaim@htf,-1.3095,0.4738,2.122902496722211,0.08,0.33773195876288664,,0.9939,mean_reversion
p-00080,RSRUSDT,short,mr,ranging,2026-08-03 16:01,2026-08-04 22:31,1830,tp,0.0012667465999999998,0.00128371,0.001243178586,23442.0,0.397656,1.330160,0.528946,0.023535,rr_below_min:0.13<1.5,0.8-1.5%,0.0012811621621621621,1.1380,kirildi,0.001237,0.001282,00,63.48,33.57,3e-06,0.45,1,2.5717,2.5717,10,29,True,break + retest + reclaim@mtf,-0.1973,1.0854,0.13023559371301807,0.08,0.3583505154639176,,0.48,mean_reversion
p-00081,RSRUSDT,long,mr,ranging,2026-08-05 03:31,2026-08-08 13:17,4906,tp,0.0012262452,0.00117752,0.0013002598960000001,20856.0,1.016213,1.498282,1.522573,0.021077,rr_below_min:0.13<1.5,2.5-10%,0.0011799035714285715,3.7791,tuttu,0.0012,0.001301,00,30.11,34.76,0.0,1.63,-1,-2.1785,-2.1785,8,29,True,break + retest + reclaim@ltf,-1.1086,0.5513,0.1327536895717711,0.08,0.4408247422680413,,0.7546,mean_reversion
p-00089,RSRUSDT,long,momentum,trending_up,2026-08-21 18:16,2026-08-22 05:11,655,sl,0.001510302,0.00143903,0.0014387421939999999,19818.0,1.412468,-1.020589,-1.441550,0.023378,rr_below_min:0.04<1.5,2.5-10%,0.0014419507575757576,4.5257,kirildi,0.00139,0.001597,00,61.44,32.34,0.0,0.98,1,-0.6066,-0.6066,8,39,True,break + retest + reclaim@ltf,-1.2030,0.2548,0.04272763627020593,0.08,0.7539130434782609,,,momentum
p-00090,RSRUSDT,long,momentum,trending_up,2026-08-21 21:31,2026-08-22 05:11,460,sl,0.0015293058,0.0014766,0.00147630468,19579.0,1.031927,-1.028414,-1.061248,0.023539,long_anchored,2.5-10%,0.0014795844594594593,3.2512,kirildi,0.00139,0.001597,00,62.96,30.57,1e-06,0.73,1,-1.9019,-1.9019,8,39,True,break + retest + reclaim@mtf,-1.0517,1.2372,1.8237446188022997,0.08,0.8501149425287357,,,momentum
p-00091,RSRUSDT,long,momentum,trending_up,2026-08-21 21:46,2026-08-22 03:05,319,tp,0.0015243048,0.00148871,0.001574295078,19654.0,0.699580,1.369606,0.958149,0.024360,long_anchored,1.5-2.5%,0.0014917142857142857,2.1381,tuttu,0.001504,0.001575,00,59.85,31.33,1e-06,0.77,1,-1.5153,-1.5153,8,39,True,break + retest + reclaim@ltf,-0.6618,1.6362,2.954314600959884,0.08,0.8501149425287357,,,momentum
p-00092,RSRUSDT,long,momentum,trending_up,2026-08-21 22:16,2026-08-22 05:11,415,sl,0.0015423084,0.0014887,0.0014884022599999998,19453.0,1.042844,-1.028168,-1.072219,0.023583,long_anchored,2.5-10%,0.0014917142857142857,3.2804,kirildi,0.00139,0.001597,00,65.46,33.5,2e-06,2.18,1,-2.6641,-2.6641,8,39,True,break + retest + reclaim@ltf,-1.8205,0.4506,1.5991506608273542,0.08,0.9769072164948454,,,momentum
p-00093,RSRUSDT,long,momentum,trending_up,2026-08-23 17:01,2026-08-24 00:26,445,sl,0.0015093017999999998,0.00148229,0.001481993542,19768.0,0.533969,-1.055271,-0.563482,0.023653,long_anchored,1.5-2.5%,0.0014852777777777776,1.5917,kirildi,0.001482,0.001545,00,79.36,51.83,4e-06,3.88,1,-7.1729,-7.1729,10,42,True,break + retest + reclaim@ltf,-1.5186,0.3858,4.508363040358003,0.08,0.8738144329896907,,,momentum
p-00094,RSRUSDT,long,momentum,trending_up,2026-08-23 17:16,2026-08-24 00:26,430,sl,0.0015313062,0.00148228,0.001481983544,19480.0,0.955030,-1.030632,-0.984285,0.023480,long_anchored,2.5-10%,0.0014852777777777776,3.0058,kirildi,0.001482,0.001545,00,82.88,53.5,7e-06,4.02,1,-2.0284,-8.5598,10,42,True,break + retest + reclaim@ltf,-1.1140,1.1720,1.9201712026226532,0.08,0.925360824742268,,,momentum
p-00095,RSRUSDT,long,momentum,trending_up,2026-08-23 17:31,2026-08-24 00:26,415,sl,0.0015393078,0.00148228,0.001481983544,19409.0,1.106853,-1.026390,-1.136063,0.023456,long_anchored,2.5-10%,0.0014852777777777776,3.5100,kirildi,0.001482,0.001541,00,83.66,55.21,8e-06,3.63,1,-2.4088,-8.9149,10,42,True,break + retest + reclaim@ltf,-1.4979,0.7792,1.6013180100735969,0.08,0.925360824742268,,,momentum
p-00096,RPLUSDT,long,momentum,trending_up,2026-08-24 07:46,2026-08-24 08:13,27,sl,1.690338,1.67685,1.67651463,17.58,0.237119,-1.124712,-0.266691,0.023676,long_anchored,<0.8%,1.6827142857142856,0.4510,kirildi,1.674,1.695,00,54.3,32.53,0.002326,2.37,-1,-0.5137,-0.1233,12,40,True,break + retest + reclaim@ltf,-0.4537,0.7316,2.371588513774482,0.08,0.7926436781609196,,,momentum
p-00097,RPLUSDT,long,momentum,trending_up,2026-08-24 08:01,2026-08-24 08:16,15,sl,1.6873374,1.67389,1.673555222,17.61,0.236809,-1.124867,-0.266378,0.023674,sl_too_tight:0.007810<floor:0.008440,<0.8%,1.6827142857142856,0.2740,kirildi,1.673,1.689,00,52.4,30.93,0.002658,1.67,-1,-0.3081,0.0534,12,40,True,break + retest + reclaim@ltf,-0.2776,0.9098,,0.08,0.7926436781609196,,,momentum
p-00001,SAFEUSDT,long,momentum,trending_up,2026-04-08 04:16,2026-04-08 05:44,88,sl,0.12282456000000001,0.121088,0.1210637824,244.2,0.424068,-1.070123,-0.453805,0.023823,long_anchored,0.8-1.5%,0.12133199999999998,1.2152,kirildi,0.1209,0.1238,01,71.21,47.78,0.00029,2.62,1,-2.8811,-4.6721,10,25,True,break + retest + reclaim@ltf,-1.2269,14.7028,10.285726040829747,0.08,0.925360824742268,,,momentum
p-00002,SAFEUSDT,long,momentum,trending_up,2026-04-08 19:16,2026-04-09 00:17,301,sl,0.12712542,0.123717,0.1236922566,236.0,0.804387,-1.036695,-0.833904,0.023677,long_anchored,2.5-10%,0.12396666666666667,2.4848,kirildi,0.1236,0.13,01,66.87,32.99,3.4e-05,1.97,1,-1.6864,-2.8671,11,28,True,break + retest + reclaim@ltf,-0.4663,10.9078,4.157523963506208,0.08,0.9769072164948454,,,momentum
p-00003,SAFEUSDT,long,momentum,trending_up,2026-04-09 18:01,2026-04-09 18:32,31,tp,0.13122624000000002,0.129739,0.1329724002,228.6,0.339983,1.103037,0.375014,0.024158,long_anchored,0.8-1.5%,0.13,0.9344,tuttu,0.1301,0.1332,01,75.71,48.37,0.000244,2.12,1,-2.5517,-3.8490,8,29,True,break + retest + reclaim@mtf,-0.7966,7.5213,7.567567567567625,0.08,0.925360824742268,,,momentum
p-00004,SAFEUSDT,long,momentum,trending_up,2026-04-09 18:31,2026-04-09 21:11,160,sl_gap,0.13282656,0.129738,0.12967406,225.9,0.697706,-1.054699,-0.735869,0.023720,long_anchored,1.5-2.5%,0.13,2.1280,kirildi,0.1294,0.1346,01,80.15,52.19,0.000352,1.98,1,-3.1186,-4.6265,8,29,True,break + retest + reclaim@ltf,-1.9877,6.2303,2.832469775474943,0.08,0.925360824742268,,,momentum
p-00005,SAFEUSDT,long,momentum,trending_up,2026-04-10 22:01,2026-04-11 00:02,121,sl,0.14612922,0.139219,0.1391911562,205.1,1.417286,-1.020545,-1.446405,0.023408,insufficient_levels,v2_sl_yok,,,capa_yok,0.1392,0.1483,01,73.54,30.48,0.000805,2.16,1,-4.5714,-6.3525,14,35,True,break + retest + reclaim@htf,-3.4753,,,0.08,0.7351724137931035,,,momentum
p-00006,RVNUSDT,long,mr,ranging,2026-04-12 02:01,2026-04-12 15:35,814,sl,0.005571114,0.00548235,0.005481253530000001,5370.0,0.476663,-1.062158,-0.506291,0.023740,rr_below_min:1.23<1.5,0.8-1.5%,0.005493383620689655,1.3952,kirildi,0.00548,0.00564,01,21.01,30.54,-1.6e-05,6.5,-1,2.3650,2.3650,7,14,True,break + retest + reclaim@ltf,-0.6880,0.3895,1.226826727370935,0.08,0.33773195876288664,,1.0,mean_reversion
p-00007,RVNUSDT,long,mr,ranging,2026-04-12 02:16,2026-04-12 15:35,799,sl,0.005581116,0.00548235,0.005481253530000001,5361.0,0.529485,-1.055904,-0.559085,0.023722,rr_below_min:0.99<1.5,1.5-2.5%,0.005493383620689655,1.5720,kirildi,0.00548,0.00564,01,24.29,33.82,-1.7e-05,2.6,-1,2.1820,2.1820,7,14,True,break + retest + reclaim@ltf,-0.8656,0.2100,0.9920691946925142,0.08,0.33773195876288664,,0.7689,mean_reversion
p-00008,RVNUSDT,long,breakout,early_reversal_up,2026-04-16 03:16,2026-04-17 08:42,1766,tp,0.00590118,0.00577118,0.0060622873,5073.0,0.659490,1.202476,0.793021,0.024276,rr_below_min:0.25<1.5,1.5-2.5%,0.0057828,2.0060,tuttu,0.00583,0.00609,01,69.59,33.75,1.2e-05,2.18,1,-1.4965,-1.4965,8,14,True,break + retest + reclaim@ltf,-0.5305,0.5249,0.25044174494499755,0.08,0.9047422680412371,0.6567,,breakout
p-00009,RVNUSDT,long,momentum,trending_up,2026-04-16 09:46,2026-04-17 13:15,1649,tp,0.00590118,0.00577117,0.006111967362,5056.0,0.657331,1.584356,1.041446,0.024295,rr_below_min:0.07<1.5,1.5-2.5%,0.0057828,2.0060,tuttu,0.00583,0.00612,01,50.61,58.31,-7e-06,1.29,1,-0.1351,-0.1351,8,15,True,break + retest + reclaim@ltf,-0.8650,0.1962,0.0704235977102367,0.08,0.8626086956521739,,,momentum
p-00010,SAFEUSDT,long,mr,ranging,2026-04-23 04:01,2026-04-23 04:46,45,sl,0.1510302,0.149443,0.1494131114,198.2,0.314583,-1.094548,-0.344326,0.023819,rr_below_min:0.20<1.5,>10%(bozuk),0.13504696428571428,10.5828,tuttu,0.1494,0.1512,01,29.06,31.04,-0.00012,0.52,-1,1.4239,2.6163,9,36,True,break + retest + reclaim@htf,-1.9768,0.8608,0.20188276621087495,0.08,0.30680412371134025,,0.785,mean_reversion
p-00011,SAGAUSDT,long,mr,ranging,2026-04-29 18:46,2026-04-29 20:33,107,tp,0.016883376,0.0166638,0.0171990595,1772.0,0.389089,1.375608,0.535234,0.024158,rr_below_min:0.70<1.5,0.8-1.5%,0.01669735,1.1018,tuttu,0.01689,0.01721,01,28.75,33.86,-4.5e-05,1.19,-1,2.4922,3.6771,9,37,True,break + retest + reclaim@mtf,-1.0781,0.9626,0.6973860998067585,0.08,0.33773195876288664,,0.824,mean_reversion
p-00012,SAGAUSDT,long,breakout,early_reversal_up,2026-05-05 22:16,2026-05-05 23:37,81,sl,0.018433685999999998,0.0181459,0.01814227082,1625.0,0.467652,-1.063448,-0.497324,0.023774,rr_below_min:1.43<1.5,0.8-1.5%,0.018182380952380953,1.3633,kirildi,0.01813,0.01857,01,70.52,38.87,3.2e-05,2.21,1,-1.1609,-1.7040,9,36,True,break + retest + reclaim@ltf,-0.5092,2.0975,1.434543557182682,0.08,0.8531958762886598,0.5135,,breakout
p-00013,SAGAUSDT,long,breakout,early_reversal_up,2026-05-05 22:31,2026-05-05 23:37,66,sl,0.018513702,0.0181458,0.01814217084,1618.0,0.595265,-1.049718,-0.624861,0.023724,rr_below_min:0.82<1.5,1.5-2.5%,0.018182380952380953,1.7896,kirildi,0.01813,0.01852,01,74.27,40.88,3.4e-05,1.96,1,-1.6403,-2.1808,9,36,True,break + retest + reclaim@ltf,-0.9918,1.6023,0.8171485808249344,0.08,0.8531958762886598,0.6494,,breakout
p-00014,SAHARAUSDT,long,momentum,trending_up,2026-05-08 19:16,2026-05-09 08:03,767,tp,0.030836165999999998,0.0287174,0.03391861492,970.0,2.055203,1.442607,2.964851,0.025125,insufficient_levels,v2_sl_yok,,,capa_yok,0.02948,0.03427,01,67.68,31.9,8.1e-05,2.08,1,-6.1709,-7.4696,11,35,True,break + retest + reclaim@htf,-0.7597,,,0.08,0.9713043478260869,,,momentum
p-00015,SAHARAUSDT,long,momentum,trending_up,2026-05-09 00:16,2026-05-09 08:03,467,tp,0.0315063,0.0296506,0.034181462339999996,950.0,1.762915,1.427433,2.516443,0.024961,insufficient_levels,v2_sl_yok,,,capa_yok,0.02987,0.03427,01,67.56,33.01,3.3e-05,5.75,1,-3.3871,-5.9295,12,39,True,break + retest + reclaim@ltf,-0.6858,,,0.08,0.9769072164948454,,,momentum
p-00016,SAHARAUSDT,long,momentum,trending_up,2026-05-09 00:31,2026-05-09 08:04,453,tp,0.031686336,0.0297512,0.03447680326,945.0,1.828704,1.428324,2.611982,0.025010,insufficient_levels,v2_sl_yok,,,capa_yok,0.02987,0.03463,01,69.05,35.22,6.2e-05,3.09,1,-3.6161,-6.1442,12,39,True,break + retest + reclaim@ltf,-1.2460,,,0.08,0.9769072164948454,,,momentum
p-00017,SAHARAUSDT,long,momentum,trending_up,2026-05-09 05:16,2026-05-09 05:25,9,tp,0.031336265999999995,0.0310674,0.03168756122,954.0,0.256498,1.212819,0.311086,0.024050,sl_too_tight:0.000137<floor:0.000157,<0.8%,0.03125,0.2753,tuttu,0.03143,0.0317,01,63.23,31.27,1.5e-05,0.65,1,-1.9735,-3.5700,12,39,True,break + retest + reclaim@mtf,-0.2173,6.3284,,0.08,0.8501149425287357,,,momentum
p-00018,SAHARAUSDT,long,momentum,trending_up,2026-05-09 07:46,2026-05-09 09:39,113,tp,0.033536706,0.0321326,0.03552999258,898.0,1.260887,1.399937,1.765163,0.024809,insufficient_levels,v2_sl_yok,,,capa_yok,0.033,0.03585,01,78.07,46.54,0.000199,2.27,1,-5.3574,-7.7458,12,39,True,break + retest + reclaim@ltf,-0.5805,,,0.08,0.925360824742268,,,momentum
p-00019,SAHARAUSDT,long,momentum,trending_up,2026-05-09 08:16,2026-05-09 10:32,136,tp,0.034136826,0.0325435,0.03640441766,884.0,1.408500,1.405472,1.979608,0.024943,insufficient_levels,v2_sl_yok,,,capa_yok,0.03327,0.0373,01,79.78,50.86,0.000231,6.1,1,-5.8400,-8.7733,12,39,True,break + retest + reclaim@ltf,-2.3200,,,0.08,0.925360824742268,,,momentum
p-00020,SAHARAUSDT,long,momentum,trending_up,2026-05-09 08:31,2026-05-09 10:34,123,tp,0.035017002,0.0331995,0.037609976499999996,864.0,1.570322,1.410685,2.215230,0.025100,insufficient_levels,v2_sl_yok,,,capa_yok,0.03327,0.03793,01,83.54,53.19,0.00029,2.94,1,-7.6265,-10.4863,12,39,True,break + retest + reclaim@ltf,-4.7666,,,0.08,0.925360824742268,,,momentum
p-00021,SAFEUSDT,long,mr,ranging,2026-05-13 13:16,2026-05-15 13:11,2875,sl,0.15163032,0.143912,0.1438832176,200.1,1.544436,-1.019044,-1.573848,0.023653,rr_below_min:0.03<1.5,2.5-10%,0.1442049342105263,4.8970,kirildi,0.1432,0.1533,01,29.45,31.54,-0.000441,4.38,-1,1.5555,2.0174,8,29,True,break + retest + reclaim@mtf,-0.9520,0.2059,0.03348130531634091,0.08,0.4098969072164949,,0.7518,mean_reversion
p-00022,SAFEUSDT,long,mr,ranging,2026-05-13 14:01,2026-05-15 13:11,2830,sl,0.14972994,0.143913,0.14388421740000001,202.4,1.177349,-1.025138,-1.206945,0.023771,rr_below_min:0.05<1.5,2.5-10%,0.1442049342105263,3.6900,kirildi,0.1432,0.1533,01,22.5,34.95,-0.000409,1.67,-1,2.1749,2.9095,9,29,True,break + retest + reclaim@mtf,-0.6204,0.2322,0.050058580194119594,0.08,0.4098969072164949,,0.8299,mean_reversion
p-00023,SAHARAUSDT,short,mr,ranging,2026-05-24 16:01,2026-05-24 16:21,20,tp,0.034233152,0.0346989,0.033599618580000004,883.0,0.411255,1.301992,0.535451,0.023959,rr_below_min:0.27<1.5,0.8-1.5%,0.03462988636363636,1.1589,tuttu,0.03355,0.03454,01,62.55,30.32,0.000119,1.45,1,-1.3326,-1.6245,5,46,True,break + retest + reclaim@ltf,-0.3952,1.0900,0.2690821533733715,0.08,0.33773195876288664,,0.5667,mean_reversion
p-00024,SAGAUSDT,short,mr,ranging,2026-05-25 03:31,2026-05-25 04:13,42,sl,0.019886022,0.0201625,0.0201665325,1521.0,0.420523,-1.072532,-0.451024,0.024368,rr_below_min:0.09<1.5,0.8-1.5%,0.020122380952380954,1.1886,kirildi,0.01976,0.02023,01,67.05,31.11,5.1e-05,4.03,1,-1.4534,-1.9562,8,45,True,break + retest + reclaim@htf,-0.1644,1.1731,0.08671841553700642,0.08,0.38927835051546394,,0.6999,mean_reversion
p-00025,SAGAUSDT,short,mr,ranging,2026-05-25 03:46,2026-05-25 04:13,27,sl,0.019906018,0.0201625,0.0201665325,1519.0,0.389596,-1.078218,-0.420070,0.024348,rr_below_min:0.22<1.5,0.8-1.5%,0.020122380952380954,1.0869,kirildi,0.01983,0.02023,01,68.04,32.79,4.7e-05,1.33,1,-1.6020,-2.1041,8,45,True,break + retest + reclaim@htf,-0.3150,1.0205,0.22112204535928334,0.08,0.38927835051546394,,0.6486,mean_reversion
p-00026,SAGAUSDT,short,mr,ranging,2026-05-25 04:01,2026-05-25 04:13,12,sl,0.019876024,0.0201625,0.0201665325,1520.0,0.435444,-1.069987,-0.465919,0.024346,rr_below_min:0.13<1.5,0.8-1.5%,0.020122380952380954,1.2395,kirildi,0.0199,0.02023,01,66.61,34.72,4e-05,2.01,1,-1.5040,-2.0065,8,45,True,break + retest + reclaim@htf,-0.2157,1.1211,0.12810703878931148,0.08,0.38927835051546394,,0.6203,mean_reversion
p-00027,SAGAUSDT,short,breakout,early_reversal_up,2026-05-26 12:01,2026-05-26 12:17,16,sl,0.02094581,0.0211311,0.02113532622,1441.0,0.267003,-1.113653,-0.297348,0.024256,short_anchored,<0.8%,0.021028660714285715,0.3955,kirildi,0.02078,0.02115,01,33.81,30.65,-6e-06,1.68,-1,2.5590,4.4670,14,49,True,break + retest + reclaim@ltf,-0.7325,0.3106,9.849528579251002,0.08,0.8501149425287357,0.6058,,breakout
p-00028,RVNUSDT,short,mr,ranging,2026-06-12 01:01,2026-06-15 13:23,5062,sl,0.0042871424,0.00456675,0.00456766335,7041.0,1.968717,-1.015934,-2.000087,0.024939,rr_below_min:0.05<1.5,2.5-10%,0.004557777777777778,6.3127,kirildi,0.004219,0.004572,01,66.08,32.05,2e-06,0.92,1,0.2109,-2.1196,11,39,True,break + retest + reclaim@htf,-0.3717,1.3150,0.05462203574304274,0.08,0.30680412371134025,,0.6317,mean_reversion
p-00029,RVNUSDT,short,mr,ranging,2026-06-12 01:16,2026-06-15 13:23,5047,sl,0.0042851428,0.00456675,0.00456766335,5676.0,1.598402,-1.015818,-1.623686,0.020099,rr_below_min:0.18<1.5,2.5-10%,0.004557777777777778,6.3623,kirildi,0.004219,0.004572,01,62.93,33.11,2e-06,1.24,1,0.3517,-1.9821,11,39,True,break + retest + reclaim@htf,-0.2318,1.4573,0.17818042153528027,0.08,0.4098969072164949,,0.5667,mean_reversion
p-00030,SAGAUSDT,short,mr,ranging,2026-06-13 01:46,2026-06-13 02:33,47,tp,0.013227354,0.0134624,0.01292168382,2278.0,0.535435,1.255969,0.672490,0.023827,rr_below_min:0.92<1.5,1.5-2.5%,0.013435714285714285,1.5752,tuttu,0.01291,0.01328,01,74.96,30.34,2.6e-05,1.06,1,-1.8511,-2.6061,12,61,True,break + retest + reclaim@ltf,-0.6431,1.4385,0.9213455468604911,0.08,0.4098969072164949,,0.9256,mean_reversion
p-00031,SAGAUSDT,short,mr,ranging,2026-06-13 02:01,2026-06-13 02:49,48,tp,0.013217356000000001,0.0134624,0.012871473780000002,2281.0,0.558945,1.368924,0.765154,0.023803,rr_below_min:0.76<1.5,1.5-2.5%,0.013435714285714285,1.6521,tuttu,0.01286,0.0132,01,72.5,32.28,2.3e-05,0.95,1,-1.7019,-2.4580,12,61,True,break + retest + reclaim@ltf,-0.4920,1.5927,0.7584284313082251,0.08,0.30680412371134025,,0.7713,mean_reversion
p-00032,RVNUSDT,long,breakout,early_reversal_up,2026-06-15 13:31,2026-06-16 13:12,1421,sl,0.004560911999999999,0.00442264,0.004421755472,6615.0,0.914669,-1.032383,-0.944289,0.023768,long_anchored,2.5-10%,0.004431571428571429,2.8358,kirildi,0.004416,0.004573,01,77.14,36.3,1e-05,2.38,1,-1.2674,-3.4614,11,37,True,break + retest + reclaim@htf,-0.8944,1.3655,6.314683536743015,0.08,0.7351724137931035,0.7763,,breakout
p-00033,RVNUSDT,long,mr,ranging,2026-06-16 14:46,2026-06-18 10:09,2603,sl,0.004368873600000001,0.00425254,0.004251689492,6898.0,0.802469,-1.036952,-0.832122,0.023786,rr_below_min:0.17<1.5,2.5-10%,0.00426112,2.4664,kirildi,0.004245,0.004504,01,25.89,31.06,-1e-05,2.35,-1,0.7697,3.0599,9,37,True,break + retest + reclaim@htf,-0.5408,0.4834,0.1721524744755229,0.08,0.33287356321839084,,0.9979,mean_reversion
p-00034,RVNUSDT,long,mr,ranging,2026-06-16 15:01,2026-06-18 10:09,2588,sl,0.0043598718,0.00425254,0.004251689492,6912.0,0.741877,-1.040017,-0.771565,0.023809,rr_below_min:0.27<1.5,1.5-2.5%,0.00426112,2.2650,kirildi,0.004245,0.004504,01,24.53,32.89,-1e-05,0.38,-1,0.9777,3.2727,9,37,True,break + retest + reclaim@htf,-0.3355,0.6908,0.2733244539648737,0.08,0.21793103448275863,,0.958,mean_reversion
p-00035,RVNUSDT,long,mr,ranging,2026-06-16 15:16,2026-06-18 10:09,2573,sl,0.0043808760000000006,0.00425253,0.004251679494,6882.0,0.883277,-1.033531,-0.912894,0.023764,rr_below_min:0.07<1.5,2.5-10%,0.00426112,2.7336,kirildi,0.004245,0.004504,01,32.96,34.53,-8e-06,0.42,-1,0.5161,2.8006,9,37,True,break + retest + reclaim@htf,-0.7911,0.2306,0.06839852812804867,0.08,0.21793103448275863,,0.5618,mean_reversion
p-00036,SAHARAUSDT,long,mr,ranging,2026-07-07 19:16,2026-07-08 00:58,342,tp,0.010162032000000001,0.0098601,0.01057348488,2961.0,0.894021,1.335263,1.193753,0.024559,rr_below_min:0.37<1.5,2.5-10%,0.00988,2.7754,tuttu,0.01007,0.01065,01,24.54,34.03,-2.5e-05,3.8,-1,2.5000,2.5000,8,56,True,break + retest + reclaim@ltf,-2.6250,1.0622,0.3655559548445498,0.08,0.33773195876288664,,1.0,mean_reversion
p-00037,SAHARAUSDT,short,mr,ranging,2026-07-09 00:46,2026-07-09 01:22,36,sl,0.010057988,0.0102717,0.01027375434,2986.0,0.638144,-1.047667,-0.668563,0.024284,rr_below_min:0.14<1.5,1.5-2.5%,0.010251333333333333,1.9223,kirildi,0.01003,0.01031,01,71.47,30.23,1e-05,1.68,1,-0.7249,-1.7176,11,59,True,break + retest + reclaim@htf,-0.2994,0.4664,0.13798389074387374,0.08,0.33773195876288664,,0.7823,mean_reversion
p-00038,SAFEUSDT,long,momentum,trending_up,2026-07-10 04:31,2026-07-10 04:32,1,sl,0.1130226,0.111396,0.11137372079999999,266.1,0.432838,-1.068878,-0.462651,0.023885,long_anchored,0.8-1.5%,0.11162083333333334,1.2403,kirildi,0.1112,0.1122,01,81.3,35.99,0.000542,4.12,1,-4.2032,-4.6459,9,47,True,break + retest + reclaim@ltf,-1.1745,1.6403,1.745767255279405,0.08,0.8738144329896907,,,momentum
